Survey Collection ID,System,School,Survey Type,Delivery Method,Date,Primary Facilitator,Secondary Facilitator,Tertiary Facilitator,Quaternary Facilitator,Submitter Role,Clear about change we seek,Clear about roles and responsibilities,Confident plan will achieve goals,Feel more equipped,Equipped and supported,Understand state of instruction,Valuable use of my time:,Clarity direction of work ahead,I learned something:,Likely to recommend Instruction Partners
a152E00000FVsDAQA1,District/Network 28,School 64,Leader Coaching,Virtual,2/14/2022,Facilitator 24,,,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FVsD5QAL,District/Network 39,School 100,Leader Coaching,Virtual,2/14/2022,Facilitator 1,,,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FVsDFQA1,District/Network 43,School 117,Professional Development,Virtual,2/14/2022,Facilitator 29,,,,Instructional Coach,,,,Somewhat Agree,,,Somewhat Agree,,,5
a152E00000FVsDFQA1,District/Network 43,School 121,Professional Development,Virtual,2/14/2022,Facilitator 29,,,,Instructional Coach,,,,Somewhat Agree,,,Strongly Agree,,,7
a152E00000FVsDFQA1,District/Network 43,School 126,Professional Development,Virtual,2/14/2022,Facilitator 29,,,,Instructional Coach,,,,Agree,,,Agree,,,6
a152E00000FVsDFQA1,District/Network 43,School 126,Professional Development,Virtual,2/14/2022,Facilitator 29,,,,Instructional Coach,,,,Neutral,,,Somewhat Disagree,,,5
a152E00000FVt4aQAD,District/Network 57,School 165,Leader Coaching,On-site,2/14/2022,Facilitator 23,,,,Teacher Leader,,,,Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FVt4aQAD,District/Network 57,School 165,Leader Coaching,On-site,2/14/2022,Facilitator 23,,,,Teacher Leader,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FVsCHQA1,District/Network 62,School 191,Action Planning,Virtual,2/14/2022,Facilitator 51,Facilitator 46,Facilitator 60,,Assistant Principal,Strongly Agree,Strongly Agree,Agree,,,,Strongly Agree,,,
a152E00000FVsCHQA1,District/Network 62,School 191,Action Planning,Virtual,2/14/2022,Facilitator 51,Facilitator 46,Facilitator 60,,Principal,Agree,Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000FVtRVQA1,District/Network 42,School 120,Leader Coaching,Virtual,2/14/2022,Facilitator 27,,,,Principal,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FVIBZQA5,District/Network 74,,Professional Development,Virtual,2/14/2022,Facilitator 63,Facilitator 65,,,Other,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVIBZQA5,District/Network 74,,Professional Development,Virtual,2/14/2022,Facilitator 63,Facilitator 65,,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVIBZQA5,District/Network 74,,Professional Development,Virtual,2/14/2022,Facilitator 63,Facilitator 65,,,Other,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVu6LQAT,District/Network 1,School 1,Leader Coaching,On-site,2/15/2022,Facilitator 1,,,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FVu61QAD,District/Network 5,School 11,Leader Coaching,On-site,2/15/2022,Facilitator 16,,,,Assistant Principal,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FVu61QAD,District/Network 5,School 11,Leader Coaching,On-site,2/15/2022,Facilitator 16,,,,Instructional Coach,,,,Somewhat Agree,,,Agree,,Agree,
a152E00000FVu61QAD,District/Network 5,School 11,Leader Coaching,On-site,2/15/2022,Facilitator 16,,,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FVu61QAD,District/Network 5,School 11,Leader Coaching,On-site,2/15/2022,Facilitator 16,,,,Instructional Coach,,,,Somewhat Agree,,,Agree,,Agree,
a152E00000FVwaOQAT,District/Network 13,School 19,Walkthrough and Debrief,Virtual,2/15/2022,Facilitator 25,,,,Instructional Coach,,,,,,Agree,Agree,,Agree,5
a152E00000FVwaOQAT,District/Network 13,School 20,Walkthrough and Debrief,Virtual,2/15/2022,Facilitator 25,,,,Assistant Principal,,,,,,Agree,Agree,,Agree,8
a152E00000FVsBxQAL,District/Network 2,School 24,Leader Coaching,On-site,2/15/2022,Facilitator 9,,,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FVsBxQAL,District/Network 2,School 24,Leader Coaching,On-site,2/15/2022,Facilitator 9,,,,Assistant Principal,,,,Strongly Agree,,,Strongly Agree,,Agree,
a152E00000FVssIQAT,District/Network 20,School 39,Action Planning,Virtual,2/15/2022,Facilitator 28,Facilitator 36,,,Teacher Leader,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000FVu6GQAT,District/Network 26,School 59,Leader Coaching,On-site,2/15/2022,Facilitator 24,,,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FVsCCQA1,District/Network 31,School 70,Progress Monitoring,Virtual,2/15/2022,Facilitator 5,,,,Principal,Strongly Agree,Agree,Strongly Agree,,,,Strongly Agree,,,10
a152E00000FVsBxQAL,District/Network 2,School 85,Leader Coaching,On-site,2/15/2022,Facilitator 9,,,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FVsDZQA1,District/Network 3,School 145,Walkthrough and Debrief,On-site,2/15/2022,Facilitator 3,Facilitator 7,,,Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000FVsDZQA1,District/Network 3,School 145,Walkthrough and Debrief,On-site,2/15/2022,Facilitator 3,Facilitator 7,,,Assistant Principal,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,9
a152E00000FVsDZQA1,District/Network 3,School 145,Walkthrough and Debrief,On-site,2/15/2022,Facilitator 3,Facilitator 7,,,Teacher Leader,,,,,,Strongly Disagree,Strongly Agree,,Strongly Disagree,10
a152E00000FVsDZQA1,District/Network 3,School 145,Walkthrough and Debrief,On-site,2/15/2022,Facilitator 3,Facilitator 7,,,Teacher,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000FVBoYQAX,District/Network 59,School 170,Leader Coaching,Virtual,2/15/2022,Facilitator 35,,,,Teacher Leader,,,,Agree,,,Agree,,Agree,
a152E00000FVBoTQAX,District/Network 59,School 171,Progress Monitoring,Virtual,2/15/2022,Facilitator 35,Facilitator 36,Facilitator 28,,Principal,Strongly Agree,Agree,Agree,,,,Strongly Agree,,,10
a152E00000FVBoTQAX,District/Network 59,School 171,Progress Monitoring,Virtual,2/15/2022,Facilitator 35,Facilitator 36,Facilitator 28,,Teacher Leader,Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,10
a152E00000FVsDUQA1,District/Network 62,School 188,Action Planning,Virtual,2/15/2022,Facilitator 51,Facilitator 46,Facilitator 60,,Principal,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000FVsDUQA1,District/Network 62,School 188,Action Planning,Virtual,2/15/2022,Facilitator 51,Facilitator 46,Facilitator 60,,Other,Agree,Agree,Agree,,,,Strongly Agree,,,
a152E00000FVsDQQA1,District/Network 62,School 193,Action Planning,Virtual,2/15/2022,Facilitator 51,Facilitator 46,Facilitator 60,,Assistant Principal,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000FVsDQQA1,District/Network 62,School 193,Action Planning,Virtual,2/15/2022,Facilitator 51,Facilitator 46,Facilitator 60,,Other,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000FVsDQQA1,District/Network 62,School 193,Action Planning,Virtual,2/15/2022,Facilitator 51,Facilitator 46,Facilitator 60,,Other,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000FVsDQQA1,District/Network 62,School 193,Action Planning,Virtual,2/15/2022,Facilitator 51,Facilitator 46,Facilitator 60,,Principal,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000FVu5wQAD,District/Network 68,School 222,Action Planning,On-site,2/15/2022,Facilitator 30,Facilitator 41,Facilitator 29,,Teacher Leader,Agree,Agree,Agree,,,,Agree,,,
a152E00000FVwtnQAD,District/Network 5,School 5,Leader Coaching,On-site,2/16/2022,Facilitator 13,,,,Assistant Principal,,,,Agree,,,Strongly Agree,,Agree,
a152E00000FVwtiQAD,District/Network 5,School 5,Leader Coaching,On-site,2/16/2022,Facilitator 13,,,,Assistant Principal,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FVwtsQAD,District/Network 5,School 5,Leader Coaching,On-site,2/16/2022,Facilitator 16,,,,Principal,,,,Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FVsDeQAL,District/Network 2,School 9,Professional Development,Virtual,2/16/2022,Facilitator 3,Facilitator 4,,,Assistant Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVwtdQAD,District/Network 11,School 17,Leader Coaching,Virtual,2/16/2022,Facilitator 24,,,,Other,,,,Agree,,,Agree,,Strongly Agree,
a152E00000FVwteQAD,District/Network 12,School 18,Professional Development,Virtual,2/16/2022,Facilitator 27,Facilitator 14,,,Teacher,,,,Somewhat Disagree,,,Agree,,,6
a152E00000FVwteQAD,District/Network 12,School 18,Professional Development,Virtual,2/16/2022,Facilitator 27,Facilitator 14,,,Teacher,,,,Agree,,,Agree,,,4
a152E00000FVwteQAD,District/Network 12,School 18,Professional Development,Virtual,2/16/2022,Facilitator 27,Facilitator 14,,,Teacher,,,,Agree,,,Somewhat Agree,,,8
a152E00000FVwteQAD,District/Network 12,School 18,Professional Development,Virtual,2/16/2022,Facilitator 27,Facilitator 14,,,Instructional Coach,,,,Agree,,,Strongly Agree,,,10
a152E00000FVsDeQAL,District/Network 2,School 24,Professional Development,Virtual,2/16/2022,Facilitator 3,Facilitator 4,,,Assistant Principal,,,,Agree,,,Strongly Agree,,,9
a152E00000FVsDeQAL,District/Network 2,School 24,Professional Development,Virtual,2/16/2022,Facilitator 3,Facilitator 4,,,Assistant Principal,,,,Strongly Agree,,,Strongly Agree,,,9
a152E00000FVwt9QAD,District/Network 21,School 43,Professional Development,Virtual,2/16/2022,Facilitator 36,,,,Teacher,,,,Agree,,,Agree,,,8
a152E00000FVwt9QAD,District/Network 21,School 43,Professional Development,Virtual,2/16/2022,Facilitator 36,,,,Teacher,,,,Agree,,,Agree,,,8
a152E00000FVwt9QAD,District/Network 21,School 43,Professional Development,Virtual,2/16/2022,Facilitator 36,,,,Teacher,,,,Agree,,,Agree,,,8
a152E00000FVsDeQAL,District/Network 2,School 37,Professional Development,Virtual,2/16/2022,Facilitator 3,Facilitator 4,,,Assistant Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVsDeQAL,District/Network 2,School 50,Professional Development,Virtual,2/16/2022,Facilitator 3,Facilitator 4,,,Assistant Principal,,,,Agree,,,Agree,,,9
a152E00000FVsDeQAL,District/Network 2,School 50,Professional Development,Virtual,2/16/2022,Facilitator 3,Facilitator 4,,,Assistant Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVwtOQAT,District/Network 26,School 59,Leader Coaching,On-site,2/16/2022,Facilitator 23,,,,Assistant Principal,,,,Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FVsDeQAL,District/Network 2,School 63,Professional Development,Virtual,2/16/2022,Facilitator 3,Facilitator 4,,,Assistant Principal,,,,Agree,,,Strongly Agree,,,9
a152E00000FVsDeQAL,District/Network 2,School 63,Professional Development,Virtual,2/16/2022,Facilitator 3,Facilitator 4,,,Assistant Principal,,,,Neutral,,,Neutral,,,8
a152E00000FVsDeQAL,District/Network 2,School 71,Professional Development,Virtual,2/16/2022,Facilitator 3,Facilitator 4,,,Assistant Principal,,,,Agree,,,Agree,,,7
a152E00000FVsDeQAL,District/Network 2,School 91,Professional Development,Virtual,2/16/2022,Facilitator 3,Facilitator 4,,,Assistant Principal,,,,Agree,,,Agree,,,10
a152E00000FVsDeQAL,District/Network 2,School 91,Professional Development,Virtual,2/16/2022,Facilitator 3,Facilitator 4,,,Assistant Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVsDeQAL,District/Network 2,School 91,Professional Development,Virtual,2/16/2022,Facilitator 3,Facilitator 4,,,Assistant Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVsDtQAL,District/Network 38,School 97,Progress Monitoring,Virtual,2/16/2022,Facilitator 8,,,,Instructional Coach,Agree,Agree,Agree,,,,Agree,,,9
a152E00000FVsDtQAL,District/Network 38,School 97,Progress Monitoring,Virtual,2/16/2022,Facilitator 8,,,,Assistant Principal,Agree,Neutral,Agree,,,,Strongly Agree,,,10
a152E00000FVsDyQAL,District/Network 38,School 102,Progress Monitoring,Virtual,2/16/2022,Facilitator 8,,,,Instructional Coach,Agree,Agree,Agree,,,,Agree,,,9
a152E00000FVsDyQAL,District/Network 38,School 102,Progress Monitoring,Virtual,2/16/2022,Facilitator 8,,,,Principal,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,10
a152E00000FVwtEQAT,District/Network 44,School 137,Walkthrough and Debrief,On-site,2/16/2022,Facilitator 14,Facilitator 15,,,Principal,,,,,,Agree,Strongly Agree,,Strongly Agree,10
a152E00000FVwtEQAT,District/Network 44,School 137,Walkthrough and Debrief,On-site,2/16/2022,Facilitator 14,Facilitator 15,,,Assistant Principal,,,,,,Somewhat Agree,Agree,,Agree,9
a152E00000FVsDeQAL,District/Network 2,School 167,Professional Development,Virtual,2/16/2022,Facilitator 3,Facilitator 4,,,Assistant Principal,,,,Agree,,,Strongly Agree,,,10
a152E00000FVsDeQAL,District/Network 2,School 168,Professional Development,Virtual,2/16/2022,Facilitator 3,Facilitator 4,,,Assistant Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVxgKQAT,District/Network 60,School 173,Action Planning,Virtual,2/16/2022,Facilitator 58,Facilitator 34,,,Teacher,Strongly Agree,Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000FVxgKQAT,District/Network 60,School 173,Action Planning,Virtual,2/16/2022,Facilitator 58,Facilitator 34,,,Teacher Leader,Strongly Agree,Strongly Agree,Agree,,,,Strongly Agree,,,
a152E00000FVxgKQAT,District/Network 60,School 173,Action Planning,Virtual,2/16/2022,Facilitator 58,Facilitator 34,,,Teacher Leader,Agree,Agree,Agree,,,,Strongly Agree,,,
a152E00000FVxgKQAT,District/Network 60,School 173,Action Planning,Virtual,2/16/2022,Facilitator 58,Facilitator 34,,,Principal,Agree,Agree,Agree,,,,Agree,,,
a152E00000FVxgKQAT,District/Network 60,School 173,Action Planning,Virtual,2/16/2022,Facilitator 58,Facilitator 34,,,Teacher Leader,Agree,Agree,Agree,,,,Agree,,,
a152E00000FVxgKQAT,District/Network 60,School 173,Action Planning,Virtual,2/16/2022,Facilitator 58,Facilitator 34,,,Teacher Leader,Agree,Agree,Agree,,,,Agree,,,
a152E00000FVxgKQAT,District/Network 60,School 173,Action Planning,Virtual,2/16/2022,Facilitator 58,Facilitator 34,,,Other,Agree,Neutral,Agree,,,,Strongly Agree,,,
a152E00000FVsE8QAL,District/Network 62,School 190,Action Planning,Virtual,2/16/2022,Facilitator 51,Facilitator 46,Facilitator 60,,Instructional Coach,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000FVsE8QAL,District/Network 62,School 190,Action Planning,Virtual,2/16/2022,Facilitator 51,Facilitator 46,Facilitator 60,,Instructional Coach,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000FVsE8QAL,District/Network 62,School 190,Action Planning,Virtual,2/16/2022,Facilitator 51,Facilitator 46,Facilitator 60,,Principal,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000FVsDpQAL,District/Network 62,School 192,Action Planning,Virtual,2/16/2022,Facilitator 51,Facilitator 46,Facilitator 60,,Assistant Principal,Strongly Disagree,Strongly Disagree,Strongly Disagree,,,,Strongly Disagree,,,
a152E00000FVsDpQAL,District/Network 62,School 192,Action Planning,Virtual,2/16/2022,Facilitator 51,Facilitator 46,Facilitator 60,,Principal,Strongly Agree,Strongly Agree,Strongly Agree,,,,Strongly Agree,,,
a152E00000FVwt9QAD,District/Network 21,School 195,Professional Development,Virtual,2/16/2022,Facilitator 36,,,,Teacher,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVwtTQAT,District/Network 15,,PLC Support,Virtual,2/16/2022,Facilitator 6,,,,Teacher,,,,Neutral,,,Agree,,Somewhat Agree,5
a152E00000FVwtTQAT,District/Network 15,,PLC Support,Virtual,2/16/2022,Facilitator 6,,,,Teacher,,,,Somewhat Agree,,,Agree,,Agree,7
a152E00000FVwulQAD,District/Network 2,School 16,Professional Development,On-site,2/17/2022,Facilitator 8,,,,Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVwubQAD,District/Network 2,School 16,Professional Development,On-site,2/17/2022,Facilitator 2,,,,Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVwubQAD,District/Network 2,School 24,Professional Development,On-site,2/17/2022,Facilitator 2,,,,Assistant Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVwulQAD,District/Network 2,School 24,Professional Development,On-site,2/17/2022,Facilitator 8,,,,Assistant Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVwulQAD,District/Network 2,School 24,Professional Development,On-site,2/17/2022,Facilitator 8,,,,Assistant Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVwulQAD,District/Network 2,School 37,Professional Development,On-site,2/17/2022,Facilitator 8,,,,Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVwubQAD,District/Network 2,School 37,Professional Development,On-site,2/17/2022,Facilitator 2,,,,Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVwulQAD,District/Network 2,School 60,Professional Development,On-site,2/17/2022,Facilitator 8,,,,Principal,,,,Strongly Agree,,,Agree,,,9
a152E00000FVwubQAD,District/Network 2,School 60,Professional Development,On-site,2/17/2022,Facilitator 2,,,,Principal,,,,Agree,,,Strongly Agree,,,9
a152E00000FVFg8QAH,District/Network 31,School 74,Leader Coaching,Virtual,2/17/2022,Facilitator 5,,,,Principal,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FVwulQAD,District/Network 2,School 71,Professional Development,On-site,2/17/2022,Facilitator 8,,,,Principal,,,,Agree,,,Strongly Agree,,,9
a152E00000FVwulQAD,District/Network 2,School 71,Professional Development,On-site,2/17/2022,Facilitator 8,,,,Principal,,,,Agree,,,Strongly Agree,,,9
a152E00000FVwulQAD,District/Network 2,School 85,Professional Development,On-site,2/17/2022,Facilitator 8,,,,Principal,,,,Agree,,,Agree,,,4
a152E00000FVwv1QAD,District/Network 38,School 94,Leader Coaching,Virtual,2/17/2022,Facilitator 46,,,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FVwulQAD,District/Network 2,School 91,Professional Development,On-site,2/17/2022,Facilitator 8,,,,Principal,,,,Strongly Agree,,,Strongly Agree,,,5
a152E00000FVwubQAD,District/Network 2,School 91,Professional Development,On-site,2/17/2022,Facilitator 2,,,,Principal,,,,Strongly Agree,,,Strongly Agree,,,5
a152E00000FVwv1QAD,District/Network 38,School 96,Leader Coaching,Virtual,2/17/2022,Facilitator 46,,,,Instructional Coach,,,,Strongly Agree,,,Strongly Agree,,Strongly Agree,
a152E00000FVwugQAD,District/Network 2,School 99,Professional Development,On-site,2/17/2022,Facilitator 2,,,,Principal,,,,Agree,,,Agree,,,7
a152E00000FVxzrQAD,District/Network 39,School 100,Leader Coaching,Virtual,2/17/2022,Facilitator 6,,,,Instructional Coach,,,,Agree,,,Agree,,Agree,
a152E00000FVwugQAD,District/Network 2,School 101,Professional Development,On-site,2/17/2022,Facilitator 2,,,,Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVwuhQAD,District/Network 2,School 101,Professional Development,On-site,2/17/2022,Facilitator 8,,,,Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVwugQAD,District/Network 2,School 104,Professional Development,On-site,2/17/2022,Facilitator 2,,,,Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVwuhQAD,District/Network 2,School 104,Professional Development,On-site,2/17/2022,Facilitator 8,,,,Principal,,,,Strongly Agree,,,Strongly Agree,,,10
a152E00000FVsDjQAL,District/Network 3,School 105,Walkthrough and Debrief,On-site,2/17/2022,Facilitator 9,Facilitator 3,Facilitator 7,,Other,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
a152E00000FVsDjQAL,District/Network 3,School 105,Walkthrough and Debrief,On-site,2/17/2022,Facilitator 9,Facilitator 3,Facilitator 7,,Teacher,,,,,,Strongly Agree,Strongly Agree,,Strongly Agree,10
